country,city,operator,quality
"Germany","Aachen","EUROSTAR","Realtime routing"
"Germany","Aachen","Eurolines SA","Estimated routing"
"Germany","Aachen","Eurostar","Realtime routing"
"Germany","Aachen","FlixBus","Timetable routing"
"Germany","Aachen","NMBS/SNCB","Realtime routing"
"Germany","Aachen","NX National Express Rail GmbH","Realtime routing"
"Germany","Aachen","National Express","Realtime routing"
"Germany","Aachen","Rurtalbus","Realtime routing"
"Germany","Aachen","SEV NX SEV National Express Rail GmbH","Realtime routing"
"Germany","Aachen","SEV Schienenersatzverkehr Deutsche Bahn AG","Realtime routing"
"Germany","Aachen","SNCB","Realtime routing"
"Germany","Aachen","TEC Liège - Verviers","Realtime routing"
"Germany","Aachen","ÖBB","Realtime routing"
"Germany","Augsburg","Augsburger Verkehrs- und Tarifverbund","Realtime routing"
"Germany","Augsburg","Augsburger Verkehrsgesellschaft","Realtime routing"
"Germany","Augsburg","Bayerische Regiobahn","Realtime routing"
"Germany","Augsburg","DB Fernverkehr AG","Realtime routing"
"Germany","Augsburg","DB Regio AG Bayern","Realtime routing"
"Germany","Augsburg","DB RegioBus Bayern","Realtime routing"
"Germany","Augsburg","Deutsche Bahn AG","Timetable routing"
"Germany","Augsburg","Ecolines Estonia OU","Estimated routing"
"Germany","Augsburg","Eurolines SA","Estimated routing"
"Germany","Augsburg","FlixBus","Timetable routing"
"Germany","Augsburg","GYRB Go-Ahead Bayern GmbH","Realtime routing"
"Germany","Augsburg","GYRE Go-Ahead Bayern GmbH","Realtime routing"
"Germany","Augsburg","HZZP","Realtime routing"
"Germany","Augsburg","MAV","Realtime routing"
"Germany","Augsburg","NS Int","Realtime routing"
"Germany","Augsburg","Nachtzug","Realtime routing"
"Germany","Augsburg","Nahreisezug","Realtime routing"
"Germany","Augsburg","OEBB Personenverkehr AG Kundenservice","Timetable routing"
"Germany","Augsburg","Omnipart","Realtime routing"
"Germany","Augsburg","SNCF VOYAGEURS","Realtime routing"
"Germany","Augsburg","WESTbahn","Realtime routing"
"Germany","Augsburg","WESTbahn Management GmbH","Timetable routing"
"Germany","Augsburg","Westbahn","Timetable routing"
"Germany","Augsburg","ÖBB","Realtime routing"
"Germany","Bergisch Gladbach","DB DB - Regio AG, Region NRW","Realtime routing"
"Germany","Bergisch Gladbach","DB Regio AG NRW","Realtime routing"
"Germany","Bergisch Gladbach","FlixBus","Timetable routing"
"Germany","Bergisch Gladbach","KVB Kölner Verkehrs-Betriebe AG","Realtime routing"
"Germany","Bergisch Gladbach","OVAG Oberbergische Verkehrsgesellschaft mbH","Realtime routing"
"Germany","Bergisch Gladbach","RVK Regionalverkehr Köln GmbH NL Berg.Gladb.","Realtime routing"
"Germany","Bergisch Gladbach","SEV Schienenersatzverkehr Deutsche Bahn AG","Realtime routing"
"Germany","Bergisch Gladbach","Verkehrsverbund Rhein-Sieg","Realtime routing"
"Germany","Bergisch Gladbach","wupsi wupsi GmbH","Realtime routing"
"Germany","Berlin","800151 DB Regio AG Nordost","Realtime routing"
"Germany","Berlin","Barnimer Busges.","Realtime routing"
"Germany","Berlin","Barnimer Busgesellschaft mbH","Realtime routing"
"Germany","Berlin","Berliner Verkehrsbetriebe","Realtime routing"
"Germany","Berlin","Busverkehr Oder-Spree GmbH","Realtime routing"
"Germany","Berlin","DB Fernverkehr (Codesharing)","Realtime routing"
"Germany","Berlin","DB Fernverkehr AG","Realtime routing"
"Germany","Berlin","DB Regio AG","Realtime routing"
"Germany","Berlin","DB Regio Bus Ost GmbH","Realtime routing"
"Germany","Berlin","DB Regiobus OST","Realtime routing"
"Germany","Berlin","Deutsche Bahn AG","Timetable routing"
"Germany","Berlin","Ecolines","Estimated routing"
"Germany","Berlin","Ecolines Estonia OU","Estimated routing"
"Germany","Berlin","Eurolines SA","Estimated routing"
"Germany","Berlin","FlixBus","Realtime routing"
"Germany","Berlin","FlixTrain","Timetable routing"
"Germany","Berlin","Havelbus Verkehrsgesellschaft mbH","Realtime routing"
"Germany","Berlin","MAV","Realtime routing"
"Germany","Berlin","NEB Betriebsgesellschaft mbH","Realtime routing"
"Germany","Berlin","NEB Niederbarnimer Eisenbahn","Realtime routing"
"Germany","Berlin","NS Int","Realtime routing"
"Germany","Berlin","Nachtzug","Realtime routing"
"Germany","Berlin","ODEG Ostdeutsche Eisenbahn GmbH","Realtime routing"
"Germany","Berlin","OEBB Personenverkehr AG Kundenservice","Timetable routing"
"Germany","Berlin","Oberhavel Verkehrsgesellschaft mbH","Realtime routing"
"Germany","Berlin","Ostdeutsche Eisenbahn GmbH","Realtime routing"
"Germany","Berlin","POLREGIO","Timetable routing"
"Germany","Berlin","RV Start Deutschland GmbH Mitteldeutschland","Realtime routing"
"Germany","Berlin","Regionale Verkehrsgesellschaft Dahme-Spreewald mbH","Realtime routing"
"Germany","Berlin","S-Bahn Berlin GmbH","Realtime routing"
"Germany","Berlin","SJ","Timetable routing"
"Germany","Berlin","SJ AB","Timetable routing"
"Germany","Berlin","SNCF VOYAGEURS","Realtime routing"
"Germany","Berlin","Schweizerische Bundesbahnen SBB","Realtime routing"
"Germany","Berlin","Schöneicher Rüdersdorfer Straßenbahn GmbH","Realtime routing"
"Germany","Berlin","Snälltåget","Realtime routing"
"Germany","Berlin","Start Mitteldeutschland","Realtime routing"
"Germany","Berlin","Usedomer Bäder Bahn Bus","Realtime routing"
"Germany","Berlin","Verkehrsbetrieb Potsdam GmbH","Realtime routing"
"Germany","Berlin","Verkehrsgesell. Teltow-Fläming","Realtime routing"
"Germany","Berlin","Verkehrsgesellschaft Teltow-Fläming mbH","Realtime routing"
"Germany","Berlin","mobus Märkisch-Oderland Bus GmbH","Realtime routing"
"Germany","Berlin","regiobus Potsdam Mittelmark GmbH","Realtime routing"
"Germany","Berlin","ÖBB","Realtime routing"
"Germany","Berlin","Železničná spoločnosť Slovensko, a.s.","Timetable routing"
"Germany","Bielefeld","DB Fernverkehr AG","Realtime routing"
"Germany","Bielefeld","DB RegioNetz Verkehrs GmbH Kurhessenbahn","Realtime routing"
"Germany","Bielefeld","Ecolines Estonia OU","Estimated routing"
"Germany","Bielefeld","Eurobahn","Realtime routing"
"Germany","Bielefeld","FlixBus","Realtime routing"
"Germany","Bielefeld","NX National Express Rail GmbH","Realtime routing"
"Germany","Bielefeld","National Express","Realtime routing"
"Germany","Bielefeld","NordWestBahn","Realtime routing"
"Germany","Bielefeld","Ostwestfalen-Lippe","Realtime routing"
"Germany","Bielefeld","WestfalenBahn","Realtime routing"
"Germany","Bielefeld","eurobahn","Realtime routing"
"Germany","Bochum","Bochum-Gelsenkirchener Straßenbahnen AG","Realtime routing"
"Germany","Bochum","DB Fernverkehr AG","Realtime routing"
"Germany","Bochum","DB Regio AG NRW","Realtime routing"
"Germany","Bochum","FlixBus","Timetable routing"
"Germany","Bochum","NX National Express Rail GmbH","Realtime routing"
"Germany","Bochum","Nahreisezug","Realtime routing"
"Germany","Bochum","National Express","Realtime routing"
"Germany","Bochum","Straßenbahn Herne – Castrop-Rauxel GmbH","Realtime routing"
"Germany","Bochum","TRI Train Rental GmbH","Realtime routing"
"Germany","Bochum","VIAS Rail GmbH","Realtime routing"
"Germany","Bochum","Verkehrsgesellschaft Ennepe-Ruhr mbH","Realtime routing"
"Germany","Bochum","eurobahn","Realtime routing"
"Germany","Bonn","DB DB - Regio AG, Region NRW","Realtime routing"
"Germany","Bonn","DB Fernverkehr (Codesharing)","Realtime routing"
"Germany","Bonn","DB Fernverkehr AG","Realtime routing"
"Germany","Bonn","DB Regio AG NRW","Realtime routing"
"Germany","Bonn","Ecolines Estonia OU","Estimated routing"
"Germany","Bonn","FlixBus","Timetable routing"
"Germany","Bonn","KVB Kölner Verkehrs-Betriebe AG","Realtime routing"
"Germany","Bonn","NMBS/SNCB","Realtime routing"
"Germany","Bonn","NS Int","Realtime routing"
"Germany","Bonn","NX National Express Rail GmbH","Realtime routing"
"Germany","Bonn","Nachtzug","Realtime routing"
"Germany","Bonn","National Express","Realtime routing"
"Germany","Bonn","RSVG Rhein-Sieg-Verkehrsgesellschaft mbH","Realtime routing"
"Germany","Bonn","RVK Regionalverkehr Köln GmbH NL Meckenheim","Realtime routing"
"Germany","Bonn","SEV NX SEV National Express Rail GmbH","Realtime routing"
"Germany","Bonn","SEV Schienenersatzverkehr Deutsche Bahn AG","Realtime routing"
"Germany","Bonn","SEV TR SEV trans regio Dt. Regionalbahn GmbH","Realtime routing"
"Germany","Bonn","SWB Stadtwerke Bonn Verkehrs GmbH","Realtime routing"
"Germany","Bonn","Schweizerische Bundesbahnen SBB","Realtime routing"
"Germany","Bonn","SÜWEX","Realtime routing"
"Germany","Bonn","TR trans regio Deutsche Regionalbahn GmbH","Realtime routing"
"Germany","Bonn","TRI Train Rental GmbH","Realtime routing"
"Germany","Bonn","Verkehrsverbund Rhein-Sieg","Realtime routing"
"Germany","Bonn","ÖBB","Realtime routing"
"Germany","Bottrop","BVR Busverkehr Rheinland GmbH","Realtime routing"
"Germany","Bottrop","Bochum-Gelsenkirchener Straßenbahnen AG","Realtime routing"
"Germany","Bottrop","DB Regio AG NRW","Realtime routing"
"Germany","Bottrop","Essener Verkehrs AG","Realtime routing"
"Germany","Bottrop","Nahreisezug","Realtime routing"
"Germany","Bottrop","RheinRuhrBahn","Realtime routing"
"Germany","Bottrop","Stadtwerke Oberhausen AG","Realtime routing"
"Germany","Bottrop","Vestische Straßenbahnen GmbH","Realtime routing"
"Germany","Bremen","BREMERHAVEN BUS","Realtime routing"
"Germany","Bremen","BlaBlaCar Bus","Timetable routing"
"Germany","Bremen","Bremer Straßenbahn AG","Realtime routing"
"Germany","Bremen","Bremerhavenbus","Realtime routing"
"Germany","Bremen","DB Fernverkehr (Codesharing)","Realtime routing"
"Germany","Bremen","DB Fernverkehr AG","Realtime routing"
"Germany","Bremen","DB Regio AG Nord","Realtime routing"
"Germany","Bremen","Delbus GmbH & Co. KG","Realtime routing"
"Germany","Bremen","Delmenhorst-Harpstedter Eisenbahn","Realtime routing"
"Germany","Bremen","Delmenhorst-Harpstedter Eisenbahn GmbH","Realtime routing"
"Germany","Bremen","Ecolines Estonia OU","Estimated routing"
"Germany","Bremen","Edzards Reisen","Realtime routing"
"Germany","Bremen","Eisenbahnen und Verkehrsbetriebe Elbe-Weser GmbH","Realtime routing"
"Germany","Bremen","Eurolines SA","Estimated routing"
"Germany","Bremen","FlixBus","Timetable routing"
"Germany","Bremen","Hermann Edzards Omnibusbetrieb","Realtime routing"
"Germany","Bremen","Hutfilters Reisedienst GmbH & Co.","Realtime routing"
"Germany","Bremen","Keolis","Realtime routing"
"Germany","Bremen","MSM Partyzug","Realtime routing"
"Germany","Bremen","Nachtzug","Realtime routing"
"Germany","Bremen","NordWestBahn","Realtime routing"
"Germany","Bremen","Regionalverkehre Start Deutschland (Niedersachsen-Mitte)","Realtime routing"
"Germany","Bremen","Reisedienst von Rahden","Realtime routing"
"Germany","Bremen","Reisedienst von Rahden GmbH & Co. KG","Realtime routing"
"Germany","Bremen","Schweizerische Bundesbahnen SBB","Realtime routing"
"Germany","Bremen","Verkehrsbetriebe Grafschaft Hoya","Realtime routing"
"Germany","Bremen","Verkehrsbetriebe Grafschaft Hoya GmbH","Realtime routing"
"Germany","Bremen","Verkehrsbetriebe Oldenburger Land","Realtime routing"
"Germany","Bremen","Vonau Reisedienst GmbH & Co. KG","Realtime routing"
"Germany","Bremen","Weser-Ems-Bus","Realtime routing"
"Germany","Bremen","Weser-Ems-Bus Auftragnehmerleistungen","Realtime routing"
"Germany","Bremen","Weser-Ems-Bus Betrieb Bremen","Realtime routing"
"Germany","Bremen","Weserfähre Bremen","Realtime routing"
"Germany","Bremen","Wilmering","Realtime routing"
"Germany","Bremen","metronom Eisenbahngesellschaft mbH","Realtime routing"
"Germany","Bremen","ÖBB","Realtime routing"
"Germany","Bremerhaven","BREMERHAVEN BUS","Realtime routing"
"Germany","Bremerhaven","Bremerhavenbus","Realtime routing"
"Germany","Bremerhaven","DB Regio AG Nord","Realtime routing"
"Germany","Bremerhaven","Eisenbahnen und Verkehrsbetriebe Elbe-Weser GmbH(Bahndaten)","Realtime routing"
"Germany","Bremerhaven","Gebken Reisen GmbH","Realtime routing"
"Germany","Bremerhaven","KVG Stade GmbH & Co. KG","Realtime routing"
"Germany","Bremerhaven","MEW Mobilitätszentrale Elbe-Weser","Realtime routing"
"Germany","Bremerhaven","Mobilitätszentrale Elbe-Weser","Realtime routing"
"Germany","Bremerhaven","NordWestBahn","Realtime routing"
"Germany","Bremerhaven","Reisedienst von Rahden GmbH & Co. KG","Realtime routing"
